11.12.14	00:00-23:59	0
12.12.14	00:00-23:59	0
13.12.14	00:00-23:59	0
14.12.14	00:00-23:59	0
15.12.14	00:00-23:59	0
16.12.14	00:00-23:59	0
17.12.14	00:00-23:59	0
18.12.14	00:00-23:59	0
19.12.14	00:00-23:59	0
20.12.14	00:00-23:59	0
21.12.14	00:00-23:59	0
22.12.14	00:00-23:59	0
23.12.14	00:00-23:59	0
24.12.14	00:00-23:59	0
25.12.14	00:00-23:59	0
26.12.14	00:00-23:59	0
27.12.14	00:00-23:59	0
28.12.14	00:00-23:59	0
29.12.14	00:00-23:59	0
30.12.14	00:00-23:59	0
31.12.14	00:00-23:59	0
01.01.15	00:00-23:59	0
02.01.15	00:00-23:59	0
03.01.15	00:00-23:59	0
04.01.15	00:00-23:59	0
05.01.15	00:00-23:59	0
06.01.15	00:00-23:59	0
07.01.15	00:00-23:59	0
08.01.15	00:00-23:59	0
09.01.15	00:00-23:59	0
10.01.15	00:00-23:59	0
11.01.15	00:00-23:59	0
12.01.15	00:00-23:59	0
13.01.15	00:00-23:59	0
14.01.15	00:00-23:59	0
15.01.15	00:00-23:59	0
16.01.15	00:00-23:59	0
17.01.15	00:00-23:59	0
18.01.15	00:00-23:59	0
19.01.15	00:00-23:59	0
20.01.15	00:00-23:59	0
21.01.15	00:00-23:59	0
22.01.15	00:00-23:59	0
23.01.15	00:00-23:59	0
24.01.15	00:00-23:59	0
25.01.15	00:00-23:59	0
26.01.15	00:00-23:59	0
27.01.15	00:00-23:59	0
28.01.15	00:00-23:59	0
29.01.15	00:00-23:59	0
30.01.15	00:00-23:59	0
31.01.15	00:00-23:59	0
01.02.15	00:00-23:59	0
02.02.15	00:00-23:59	0
03.02.15	00:00-23:59	0
04.02.15	00:00-23:59	0
05.02.15	00:00-23:59	0
06.02.15	00:00-23:59	0
07.02.15	00:00-23:59	0
08.02.15	00:00-23:59	0
09.02.15	00:00-23:59	0
10.02.15	00:00-23:59	0
11.02.15	00:00-23:59	0
12.02.15	00:00-23:59	0
13.02.15	00:00-23:59	0
14.02.15	00:00-23:59	0
15.02.15	00:00-23:59	0
16.02.15	00:00-23:59	0
17.02.15	00:00-23:59	0
18.02.15	00:00-23:59	0
19.02.15	00:00-23:59	0
20.02.15	00:00-23:59	0
21.02.15	00:00-23:59	0
22.02.15	00:00-23:59	0
23.02.15	00:00-23:59	0
24.02.15	00:00-23:59	0
25.02.15	00:00-23:59	0
26.02.15	00:00-23:59	0
27.02.15	00:00-23:59	0
28.02.15	00:00-23:59	0
01.03.15	00:00-23:59	0
02.03.15	00:00-23:59	0
03.03.15	00:00-23:59	0
04.03.15	00:00-23:59	0
05.03.15	00:00-23:59	0
06.03.15	00:00-23:59	0
07.03.15	00:00-23:59	0
08.03.15	00:00-23:59	0
09.03.15	00:00-23:59	0
10.03.15	00:00-23:59	0
11.03.15	00:00-23:59	0
12.03.15	00:00-23:59	0
13.03.15	00:00-23:59	0
14.03.15	00:00-23:59	0
15.03.15	00:00-23:59	0
16.03.15	00:00-23:59	0
17.03.15	00:00-23:59	0
18.03.15	00:00-23:59	0
19.03.15	00:00-23:59	0
20.03.15	00:00-23:59	0
21.03.15	00:00-23:59	0
22.03.15	00:00-23:59	0
23.03.15	00:00-23:59	0
24.03.15	00:00-23:59	0
25.03.15	00:00-23:59	0
26.03.15	00:00-23:59	0
27.03.15	00:00-23:59	0
28.03.15	00:00-23:59	0
29.03.15	00:00-23:59	0
30.03.15	00:00-23:59	0
31.03.15	00:00-23:59	0
01.04.15	00:00-23:59	0
02.04.15	00:00-23:59	0
03.04.15	00:00-23:59	0
04.04.15	00:00-23:59	0
05.04.15	00:00-23:59	0
06.04.15	00:00-23:59	0
07.04.15	00:00-23:59	0
08.04.15	00:00-23:59	0
09.04.15	00:00-23:59	0
10.04.15	00:00-23:59	0
11.04.15	00:00-23:59	0
12.04.15	00:00-23:59	0
13.04.15	00:00-23:59	0
14.04.15	00:00-23:59	0
15.04.15	00:00-23:59	0
16.04.15	00:00-23:59	0
17.04.15	00:00-23:59	0
18.04.15	00:00-23:59	0
19.04.15	00:00-23:59	0
20.04.15	00:00-23:59	0
21.04.15	00:00-23:59	0
22.04.15	00:00-23:59	0
23.04.15	00:00-23:59	0
24.04.15	00:00-23:59	0
25.04.15	00:00-23:59	0
26.04.15	00:00-23:59	0
27.04.15	00:00-23:59	0
28.04.15	00:00-23:59	0
29.04.15	00:00-23:59	0
30.04.15	00:00-23:59	0
01.05.15	00:00-23:59	0
02.05.15	00:00-23:59	0
03.05.15	00:00-23:59	0
04.05.15	00:00-23:59	0
05.05.15	00:00-23:59	0
06.05.15	00:00-23:59	0
07.05.15	00:00-23:59	0
08.05.15	00:00-23:59	0
09.05.15	00:00-23:59	0
10.05.15	00:00-23:59	0
11.05.15	00:00-23:59	0
12.05.15	00:00-23:59	0
13.05.15	00:00-23:59	0
14.05.15	00:00-23:59	0
15.05.15	00:00-23:59	0
16.05.15	00:00-23:59	0
17.05.15	00:00-23:59	0
18.05.15	00:00-23:59	0
19.05.15	00:00-23:59	0
20.05.15	00:00-23:59	0
21.05.15	00:00-23:59	0
22.05.15	00:00-23:59	0
23.05.15	00:00-23:59	0
24.05.15	00:00-23:59	0
25.05.15	00:00-23:59	0
26.05.15	00:00-23:59	0
27.05.15	00:00-23:59	0
28.05.15	00:00-23:59	0
29.05.15	00:00-23:59	0
30.05.15	00:00-23:59	0
31.05.15	00:00-23:59	0
01.06.15	00:00-23:59	0
02.06.15	00:00-23:59	0
03.06.15	00:00-23:59	0
04.06.15	00:00-23:59	0
05.06.15	00:00-23:59	0
06.06.15	00:00-23:59	0
07.06.15	00:00-23:59	0
08.06.15	00:00-23:59	0
09.06.15	00:00-23:59	0
10.06.15	00:00-23:59	0
11.06.15	00:00-23:59	0
12.06.15	00:00-23:59	0
13.06.15	00:00-23:59	0
14.06.15	00:00-23:59	0
15.06.15	00:00-23:59	0
16.06.15	00:00-23:59	0
17.06.15	00:00-23:59	0
18.06.15	00:00-23:59	0
19.06.15	00:00-23:59	0
20.06.15	00:00-23:59	0
21.06.15	00:00-23:59	0
22.06.15	00:00-23:59	0
23.06.15	00:00-23:59	0
24.06.15	00:00-23:59	0
25.06.15	00:00-23:59	0
26.06.15	00:00-23:59	0
27.06.15	00:00-23:59	0
28.06.15	00:00-23:59	0
29.06.15	00:00-23:59	0
30.06.15	00:00-23:59	0
